Ligand_inchi,Base_inchi,Solvent_inchi,Product_inchi,Electrophile_inchi,Nucleophile_inchi,Precatalyst_inchi,Base,Electrophile,Electrophile_PCI_Name,Ligand,Nucleophile,Nucleophile_PCI_Name,Precatalyst,Product,Solvent,Screen_ID,umol_Screen,Entry,Well,Row,Column,Base_Equiv,Electrophile_Equiv,Ligand_Equiv,Nucleophile_Equiv,Precatalyst_Equiv,Concentration,Time_h,Temp_C,SampleName,Vial,AP_ISO,AP_PDT,AP_STD,Mean_AP,Max_AP,SD_AP,Z_Score_AP,RelYield_PDT,Mean_RY,Max_RY,SD_RY,Z_Score_RY,Yield,Mean_Yield,Max_Yield,SD_Yield,Z_Score_Yield,Product_MW,Solvent_density,Solvent_mass,Product_mg,Base_Cost,Base_amt,Base_MW,Base_price.mol,Solvent_Cost,Solvent_amt,Solvent_MW,Solvent_price.mol,Ligand_Cost,Ligand_amt,Ligand_MW,Ligand_price.mol,Ligand_dol,Base_dol,Solvent_dol,reagent_cost,Nucleophile_MW,Electrophile_MW,Precatalyst_MW,Nucleophile_mg,Electrophile_mg,Precatalyst_mg,Ligand_mg,Base_mg,Total_mg,PMI,solvent mg,ligand_dol_will,base_dol_will,solvent_dol_will,total_cost_update
"InChI=1S/C13H13P/c1-14(12-8-4-2-5-9-12)13-10-6-3-7-11-13/h2-11H,1H3","InChI=1S/C2H4O2.K/c1-2(3)4;/h1H3,(H,3,4);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",KOAc,1-Bromo-2-fluorobenzene,7,PPh2Me,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_016,15,50,50,E,2,3,1,0.05,2,0.0225,0.153,24,90,A24A8_090_016_50,"4:E,2",0,0,87.435,20.56336458,69.123,19.86590061,-1.035108601,0,0.544853172,2.969328579,0.621292223,-0.876967636,0,13.3675,89.66,19.55002479,-0.877108862,201.204,0.88,0.08627451,0,100,36.2,98.14,271.1049724,164,880,116.16,21.648,385,50,200.22,1541.694,2.89E-04,0.0045,0.121806298,0.126595048,107.116,175,365.85,3.21348,2.625,0.123474375,0.150165,4.4163,96.80292918,Inf,92.23646418,0.001156271,0.012199724,0.017189523,0.030545517
"InChI=1S/C24H39O2P/c1-18(2)25-22-16-11-17-23(26-19(3)4)24(22)27(20-12-7-5-8-13-20)21-14-9-6-10-15-21/h11,16-21H,5-10,12-15H2,1-4H3","InChI=1S/C2H4O2.K/c1-2(3)4;/h1H3,(H,3,4);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",KOAc,1-Bromo-2-fluorobenzene,7,GorlosPhos HBF4,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_016,15,51,51,E,3,3,1,0.05,2,0.0225,0.153,24,90,A24A8_090_016_51,"4:E,3",0,4.084,78.243,20.56336458,69.123,19.86590061,-0.829530204,0.052196363,0.544853172,2.969328579,0.621292223,-0.792955056,0,13.3675,89.66,19.55002479,-0.792709992,201.204,0.88,0.08627451,0,100,36.2,98.14,271.1049724,164,880,116.16,21.648,72,2,452.27,16281.72,5.40E-05,0.0045,0.121806298,0.126360298,107.116,175,365.85,3.21348,2.625,0.123474375,0.3392025,4.4163,96.99196668,Inf,92.23646418,0.01221129,0.012199724,0.017189523,0.041600537
"InChI=1S/C39H37F12O2P/c1-19(2)22-11-29(20(3)4)33(30(12-22)21(5)6)34-31(52-7)9-10-32(53-8)35(34)54(27-15-23(36(40,41)42)13-24(16-27)37(43,44)45)28-17-25(38(46,47)48)14-26(18-28)39(49,50)51/h9-21H,1-8H3","InChI=1S/C2H4O2.K/c1-2(3)4;/h1H3,(H,3,4);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",KOAc,1-Bromo-2-fluorobenzene,7,JackiePhos,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_016,15,52,52,E,4,3,1,0.05,2,0.0225,0.153,24,90,A24A8_090_016_52,"4:E,4",0,12.906,62.192,20.56336458,69.123,19.86590061,-0.385452678,0.207518652,0.544853172,2.969328579,0.621292223,-0.54295629,4.39,13.3675,89.66,19.55002479,-0.54309394,201.204,0.88,0.08627451,0.132492834,100,36.2,98.14,271.1049724,164,880,116.16,21.648,552,1,796.66,439756.32,4.14E-04,0.0045,0.121806298,0.126720298,107.116,175,365.85,3.21348,2.625,0.123474375,0.597495,4.4163,97.38275201,735.0039174,92.36895701,0.32981724,0.012199724,0.017214215,0.359231178
"InChI=1S/C16H21O3P/c1-13-10-15(3)19-14(2,17-13)11-16(4,18-13)20(15)12-8-6-5-7-9-12/h5-9H,10-11H2,1-4H3","InChI=1S/C2H4O2.K/c1-2(3)4;/h1H3,(H,3,4);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",KOAc,1-Bromo-2-fluorobenzene,7,CgMe-PPh,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_016,15,53,53,E,5,3,1,0.05,2,0.0225,0.153,24,90,A24A8_090_016_53,"4:E,5",1.087,35.248,55.166,20.56336458,69.123,19.86590061,0.739188004,0.638944277,0.544853172,2.969328579,0.621292223,0.151444202,16.83,13.3675,89.66,19.55002479,0.151534335,201.204,0.88,0.08627451,0.507939498,100,36.2,98.14,271.1049724,164,880,116.16,21.648,288,2,292.31,42092.64,2.16E-04,0.0045,0.121806298,0.126522298,107.116,175,365.85,3.21348,2.625,0.123474375,0.2192325,4.4163,97.37993618,191.7156208,92.74440368,0.03156948,0.012199724,0.017284184,0.061053388
"InChI=1S/C8H11P/c1-9(2)8-6-4-3-5-7-8/h3-7H,1-2H3","InChI=1S/C2H4O2.K/c1-2(3)4;/h1H3,(H,3,4);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",KOAc,1-Bromo-2-fluorobenzene,7,PPhMe2,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_016,15,54,54,E,6,3,1,0.05,2,0.0225,0.153,24,90,A24A8_090_016_54,"4:E,6",0,0,84.239,20.56336458,69.123,19.86590061,-1.035108601,0,0.544853172,2.969328579,0.621292223,-0.876967636,0,13.3675,89.66,19.55002479,-0.877108862,201.204,0.88,0.08627451,0,100,36.2,98.14,271.1049724,164,880,116.16,21.648,582,25,138.15,3216.132,4.37E-04,0.0045,0.121806298,0.126742798,107.116,175,365.85,3.21348,2.625,0.123474375,0.1036125,4.4163,96.75637668,Inf,92.23646418,0.002412099,0.012199724,0.017189523,0.031801346
InChI=1S/C12H9O3P/c1-4-10(13-7-1)16(11-5-2-8-14-11)12-6-3-9-15-12/h1-9H,"InChI=1S/C5H10O2.K/c1-5(2,3)4(6)7;/h1-3H3,(H,6,7);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",KOPiv,1-Bromo-2-fluorobenzene,7,P(fur)3,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_016,15,55,55,E,7,3,1,0.05,2,0.0225,0.153,24,90,A24A8_090_016_55,"4:E,7",9.749,44.934,36.817,20.56336458,69.123,19.86590061,1.22675714,1.220468805,0.544853172,2.969328579,0.621292223,1.087436166,33.6,13.3675,89.66,19.55002479,1.087594529,201.204,0.88,0.08627451,1.01406816,44,25,140.22,246.7872,164,880,116.16,21.648,71.2,1,232.17,16530.504,5.34E-05,0.00198,0.121806298,0.123839698,107.116,175,365.85,3.21348,2.625,0.123474375,0.1741275,6.3099,99.73455984,98.35094304,93.25053234,0.012397878,0.011105424,0.017378508,0.04088181
"InChI=1S/C13H13P/c1-14(12-8-4-2-5-9-12)13-10-6-3-7-11-13/h2-11H,1H3","InChI=1S/C5H10O2.K/c1-5(2,3)4(6)7;/h1-3H3,(H,6,7);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",KOPiv,1-Bromo-2-fluorobenzene,7,PPh2Me,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_016,15,56,56,E,8,3,1,0.05,2,0.0225,0.153,24,90,A24A8_090_016_56,"4:E,8",0,1.883,83.325,20.56336458,69.123,19.86590061,-0.940323067,0.02259826,0.544853172,2.969328579,0.621292223,-0.84059464,0,13.3675,89.66,19.55002479,-0.840791773,201.204,0.88,0.08627451,0,44,25,140.22,246.7872,164,880,116.16,21.648,385,50,200.22,1541.694,2.89E-04,0.00198,0.121806298,0.124075048,107.116,175,365.85,3.21348,2.625,0.123474375,0.150165,6.3099,98.69652918,Inf,92.23646418,0.001156271,0.011105424,0.017189523,0.029451217
"InChI=1S/C24H39O2P/c1-18(2)25-22-16-11-17-23(26-19(3)4)24(22)27(20-12-7-5-8-13-20)21-14-9-6-10-15-21/h11,16-21H,5-10,12-15H2,1-4H3","InChI=1S/C5H10O2.K/c1-5(2,3)4(6)7;/h1-3H3,(H,6,7);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",KOPiv,1-Bromo-2-fluorobenzene,7,GorlosPhos HBF4,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_016,15,57,57,E,9,3,1,0.05,2,0.0225,0.153,24,90,A24A8_090_016_57,"4:E,9",1.314,17.31,68.919,20.56336458,69.123,19.86590061,-0.163766277,0.25116441,0.544853172,2.969328579,0.621292223,-0.472706322,5.65,13.3675,89.66,19.55002479,-0.472505795,201.204,0.88,0.08627451,0.17052039,44,25,140.22,246.7872,164,880,116.16,21.648,72,2,452.27,16281.72,5.40E-05,0.00198,0.121806298,0.123840298,107.116,175,365.85,3.21348,2.625,0.123474375,0.3392025,6.3099,99.05608707,580.9046476,92.40698457,0.01221129,0.011105424,0.017221302,0.040538016
"InChI=1S/C39H37F12O2P/c1-19(2)22-11-29(20(3)4)33(30(12-22)21(5)6)34-31(52-7)9-10-32(53-8)35(34)54(27-15-23(36(40,41)42)13-24(16-27)37(43,44)45)28-17-25(38(46,47)48)14-26(18-28)39(49,50)51/h9-21H,1-8H3","InChI=1S/C5H10O2.K/c1-5(2,3)4(6)7;/h1-3H3,(H,6,7);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",KOPiv,1-Bromo-2-fluorobenzene,7,JackiePhos,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_016,15,58,58,E,10,3,1,0.05,2,0.0225,0.153,24,90,A24A8_090_016_58,"4:E,10",0,15.668,62.14,20.56336458,69.123,19.86590061,-0.246420471,0.252140328,0.544853172,2.969328579,0.621292223,-0.471135535,5.68,13.3675,89.66,19.55002479,-0.47097127,201.204,0.88,0.08627451,0.171425808,44,25,140.22,246.7872,164,880,116.16,21.648,552,1,796.66,439756.32,4.14E-04,0.00198,0.121806298,0.124200298,107.116,175,365.85,3.21348,2.625,0.123474375,0.597495,6.3099,99.31528499,579.3485015,92.40788999,0.32981724,0.011105424,0.01722147,0.358144134
"InChI=1S/C16H21O3P/c1-13-10-15(3)19-14(2,17-13)11-16(4,18-13)20(15)12-8-6-5-7-9-12/h5-9H,10-11H2,1-4H3","InChI=1S/C5H10O2.K/c1-5(2,3)4(6)7;/h1-3H3,(H,6,7);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",KOPiv,1-Bromo-2-fluorobenzene,7,CgMe-PPh,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_016,15,59,59,E,11,3,1,0.05,2,0.0225,0.153,24,90,A24A8_090_016_59,"4:E,11",1.97,40.842,48.588,20.56336458,69.123,19.86590061,1.020776043,0.84057792,0.544853172,2.969328579,0.621292223,0.475983342,22.65,13.3675,89.66,19.55002479,0.475830599,201.204,0.88,0.08627451,0.68359059,44,25,140.22,246.7872,164,880,116.16,21.648,288,2,292.31,42092.64,2.16E-04,0.00198,0.121806298,0.124002298,107.116,175,365.85,3.21348,2.625,0.123474375,0.2192325,6.3099,99.44918727,145.4806265,92.92005477,0.03156948,0.011105424,0.017316919,0.059991823
"InChI=1S/C8H11P/c1-9(2)8-6-4-3-5-7-8/h3-7H,1-2H3","InChI=1S/C5H10O2.K/c1-5(2,3)4(6)7;/h1-3H3,(H,6,7);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",KOPiv,1-Bromo-2-fluorobenzene,7,PPhMe2,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_016,15,60,60,E,12,3,1,0.05,2,0.0225,0.153,24,90,A24A8_090_016_60,"4:E,12",0,0,84.541,20.56336458,69.123,19.86590061,-1.035108601,0,0.544853172,2.969328579,0.621292223,-0.876967636,0,13.3675,89.66,19.55002479,-0.877108862,201.204,0.88,0.08627451,0,44,25,140.22,246.7872,164,880,116.16,21.648,582,25,138.15,3216.132,4.37E-04,0.00198,0.121806298,0.124222798,107.116,175,365.85,3.21348,2.625,0.123474375,0.1036125,6.3099,98.64997668,Inf,92.23646418,0.002412099,0.011105424,0.017189523,0.030707046
InChI=1S/C12H9O3P/c1-4-10(13-7-1)16(11-5-2-8-14-11)12-6-3-9-15-12/h1-9H,"InChI=1S/C2H4O2.Cs/c1-2(3)4;/h1H3,(H,3,4);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",CsOAc,1-Bromo-2-fluorobenzene,7,P(fur)3,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_016,15,61,61,F,1,3,1,0.05,2,0.0225,0.153,24,90,A24A8_090_016_61,"4:F,1",4.87,47.539,37.878,20.56336458,69.123,19.86590061,1.357886357,1.255055705,0.544853172,2.969328579,0.621292223,1.143105461,34.6,13.3675,89.66,19.55002479,1.142837425,201.204,0.88,0.08627451,1.04424876,167,25,191.95,1282.226,164,880,116.16,21.648,71.2,1,232.17,16530.504,5.34E-05,0.007515,0.121806298,0.129374698,107.116,175,365.85,3.21348,2.625,0.123474375,0.1741275,8.63775,102.0925904,97.76654218,93.28071294,0.012397878,0.05770017,0.017384133,0.087482181
"InChI=1S/C13H13P/c1-14(12-8-4-2-5-9-12)13-10-6-3-7-11-13/h2-11H,1H3","InChI=1S/C2H4O2.Cs/c1-2(3)4;/h1H3,(H,3,4);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",CsOAc,1-Bromo-2-fluorobenzene,7,PPh2Me,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_016,15,62,62,F,2,3,1,0.05,2,0.0225,0.153,24,90,A24A8_090_016_62,"4:F,2",0,1.177,82.422,20.56336458,69.123,19.86590061,-0.97586135,0.014280168,0.544853172,2.969328579,0.621292223,-0.853983013,0,13.3675,89.66,19.55002479,-0.854090988,201.204,0.88,0.08627451,0,167,25,191.95,1282.226,164,880,116.16,21.648,385,50,200.22,1541.694,2.89E-04,0.007515,0.121806298,0.129610048,107.116,175,365.85,3.21348,2.625,0.123474375,0.150165,8.63775,101.0243792,Inf,92.23646418,0.001156271,0.05770017,0.017189523,0.076045963
"InChI=1S/C24H39O2P/c1-18(2)25-22-16-11-17-23(26-19(3)4)24(22)27(20-12-7-5-8-13-20)21-14-9-6-10-15-21/h11,16-21H,5-10,12-15H2,1-4H3","InChI=1S/C2H4O2.Cs/c1-2(3)4;/h1H3,(H,3,4);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",CsOAc,1-Bromo-2-fluorobenzene,7,GorlosPhos HBF4,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_016,15,63,63,F,3,3,1,0.05,2,0.0225,0.153,24,90,A24A8_090_016_63,"4:F,3",0,14.155,70.99,20.56336458,69.123,19.86590061,-0.322581126,0.199394281,0.544853172,2.969328579,0.621292223,-0.556032859,4.16,13.3675,89.66,19.55002479,-0.555881648,201.204,0.88,0.08627451,0.125551296,167,25,191.95,1282.226,164,880,116.16,21.648,72,2,452.27,16281.72,5.40E-05,0.007515,0.121806298,0.129375298,107.116,175,365.85,3.21348,2.625,0.123474375,0.3392025,8.63775,101.338968,807.1519069,92.36201547,0.01221129,0.05770017,0.017212921,0.087124381
"InChI=1S/C39H37F12O2P/c1-19(2)22-11-29(20(3)4)33(30(12-22)21(5)6)34-31(52-7)9-10-32(53-8)35(34)54(27-15-23(36(40,41)42)13-24(16-27)37(43,44)45)28-17-25(38(46,47)48)14-26(18-28)39(49,50)51/h9-21H,1-8H3","InChI=1S/C2H4O2.Cs/c1-2(3)4;/h1H3,(H,3,4);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",CsOAc,1-Bromo-2-fluorobenzene,7,JackiePhos,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_016,15,64,64,F,4,3,1,0.05,2,0.0225,0.153,24,90,A24A8_090_016_64,"4:F,4",0,11.221,65.098,20.56336458,69.123,19.86590061,-0.470271384,0.172370887,0.544853172,2.969328579,0.621292223,-0.599528324,3.38,13.3675,89.66,19.55002479,-0.599359854,201.204,0.88,0.08627451,0.102010428,167,25,191.95,1282.226,164,880,116.16,21.648,552,1,796.66,439756.32,4.14E-04,0.007515,0.121806298,0.129735298,107.116,175,365.85,3.21348,2.625,0.123474375,0.597495,8.63775,101.5737196,995.7189828,92.33847461,0.32981724,0.05770017,0.017208534,0.404725944
"InChI=1S/C16H21O3P/c1-13-10-15(3)19-14(2,17-13)11-16(4,18-13)20(15)12-8-6-5-7-9-12/h5-9H,10-11H2,1-4H3","InChI=1S/C2H4O2.Cs/c1-2(3)4;/h1H3,(H,3,4);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",CsOAc,1-Bromo-2-fluorobenzene,7,CgMe-PPh,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_016,15,65,65,F,5,3,1,0.05,2,0.0225,0.153,24,90,A24A8_090_016_65,"4:F,5",1.107,49.238,42.795,20.56336458,69.123,19.86590061,1.443409789,1.150554971,0.544853172,2.969328579,0.621292223,0.974906456,31.58,13.3675,89.66,19.55002479,0.975062702,201.204,0.88,0.08627451,0.953103348,167,25,191.95,1282.226,164,880,116.16,21.648,288,2,292.31,42092.64,2.16E-04,0.007515,0.121806298,0.129537298,107.116,175,365.85,3.21348,2.625,0.123474375,0.2192325,8.63775,102.04655,107.0676651,93.18956753,0.03156948,0.05770017,0.017367147,0.106636797
